DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation)
Big River,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Tuesday', 'November', 26, 2024, '1PM']",1.3,WNW,9.0,119.0,0.5,WNW,14,112.0,1.3,WNW,9,119.0,0.5,S,6.0,-0.0,,,,,0.0,238,NW,136.0,10.0,cross
Big River,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Tuesday', 'November', 26, 2024, '4PM']",1.2,WNW,8.0,121.0,0.5,WNW,13,112.0,1.2,WNW,8,121.0,0.5,S,6.0,11.0,,,,,1.0,188,NW,145.0,10.0,cross-off
Big River,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Tuesday', 'November', 26, 2024, '7PM']",1.2,WNW,8.0,121.0,0.5,S,21,11.0,1.2,WNW,8,121.0,0.5,WNW,13.0,112.0,,,,,1.0,233,NNE,195.0,10.0,cross-off
Big River,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,0.9,NW,8,126.0,0.9,S,20,6.0,0.5,WNW,18.0,112.0,,,,,2.0,611,NNE,208.0,5.0,glass
Big River,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '1AM']",1.1,NW,8.0,124.0,0.5,WNW,13,112.0,1.1,NW,8,124.0,0.4,S,21.0,-0.0,,,,,1.0,154,E,266.0,10.0,cross-off
Big River,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '4AM']",1.0,NW,8.0,127.0,0.5,WNW,12,112.0,1.0,NW,8,127.0,0.5,S,20.0,-0.0,,,,,1.0,192,ENE,248.0,10.0,cross-off
Big River,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '7AM']",1.0,NW,8.0,127.0,0.7,S,20,8.0,1.0,NW,8,127.0,0.5,WNW,12.0,112.0,,,,,2.0,373,ENE,241.0,10.0,off
Black Point Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.8,WNW,7.0,113.0,0.5,WNW,13,112.0,0.8,WNW,7,113.0,0.5,S,21.0,11.0,,,,,1.0,231,NNE,204.0,10.0,cross
Black Point Beach,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '1PM']",1.0,WNW,9.0,119.0,0.5,S,6,11.0,1.0,WNW,9,119.0,0.4,WNW,14.0,117.0,,,,,0.0,165,NW,124.0,10.0,on
Black Point Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '4PM']",1.0,WNW,9.0,119.0,0.5,S,6,11.0,1.0,WNW,9,119.0,0.4,WNW,14.0,104.0,,,,,0.0,154,NW,145.0,15.0,on
Black Point Beach,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '7PM']",0.8,WNW,7.0,104.0,0.5,S,21,11.0,0.8,WNW,7,104.0,0.5,W,13.0,101.0,,,,,0.0,233,N,177.0,10.0,cross-on
Black Point Beach,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,SSW,20.0,13.0,0.7,NW,8,124.0,0.9,SSW,20,13.0,0.5,S,12.0,11.0,,,,,2.0,634,NNW,164.0,5.0,cross-on
Black Point Beach,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Wednesday', 'November', 27, 2024, '1AM']",0.8,WNW,8.0,120.0,0.5,W,13,101.0,0.8,WNW,8,120.0,0.4,SSW,12.0,14.0,,,,,0.0,84,NNE,205.0,10.0,cross
Black Point Beach,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,120.0,0.5,S,20,11.0,0.8,WNW,8,120.0,0.5,WNW,12.0,112.0,,,,,0.0,196,NE,219.0,10.0,cross
Black Point Beach,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,8.0,120.0,0.7,SSW,20,16.0,0.8,WNW,8,120.0,0.5,W,12.0,101.0,,,,,1.0,395,NNE,213.0,10.0,cross
Caspar Creek,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,114.0,0.5,NW,9,143.0,1.0,WNW,8,114.0,0.5,WNW,13.0,112.0,,,,,1.0,116,ENE,240.0,10.0,cross-off
Caspar Creek,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Tuesday', 'November', 26, 2024, '1PM']",1.3,WNW,9.0,119.0,0.5,WNW,14,112.0,1.3,WNW,9,119.0,-0.5,S,6.0,-0.0,,,,,0.0,238,NW,138.0,10.0,cross-on
Caspar Creek,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Tuesday', 'November', 26, 2024, '4PM']",1.2,WNW,8.0,121.0,0.5,WNW,13,112.0,1.2,WNW,8,121.0,-0.5,S,6.0,11.0,,,,,0.0,188,NW,144.0,10.0,cross-on
Caspar Creek,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Tuesday', 'November', 26, 2024, '7PM']",1.2,WNW,8.0,121.0,0.5,WNW,13,112.0,1.2,WNW,8,121.0,-0.5,S,21.0,11.0,,,,,1.0,175,NNE,192.0,15.0,cross-off
Caspar Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,NW,8.0,126.0,0.5,WNW,18,112.0,0.9,NW,8,126.0,-0.9,S,20.0,6.0,,,,,1.0,178,NNE,209.0,5.0,glass
Caspar Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Wednesday', 'November', 27, 2024, '1AM']",1.1,NW,8.0,124.0,0.5,WNW,13,112.0,1.1,NW,8,124.0,-0.4,S,21.0,-0.0,,,,,1.0,154,E,270.0,10.0,off
Caspar Creek,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Wednesday', 'November', 27, 2024, '4AM']",1.0,NW,8.0,127.0,0.5,WNW,12,112.0,1.0,NW,8,127.0,-0.5,S,20.0,-0.0,,,,,1.0,132,ENE,249.0,10.0,off
Caspar Creek,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Caspar Creek,"['Wednesday', 'November', 27, 2024, '7AM']",1.0,NW,8.0,127.0,0.5,WNW,12,112.0,1.0,NW,8,127.0,-0.7,S,20.0,8.0,,,,,1.0,122,ENE,243.0,10.0,cross-off
Chadbourne Gulch,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,119.0,0.5,WNW,13,112.0,1.0,WNW,8,119.0,0.5,S,21.0,11.0,,,,,2.0,233,E,269.0,10.0,off
Chadbourne Gulch,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Tuesday', 'November', 26, 2024, '1PM']",1.2,WNW,8.0,114.0,0.5,WNW,14,112.0,1.2,WNW,8,114.0,0.4,SSW,12.0,27.0,,,,,1.0,207,WNW,120.0,5.0,cross-on
Chadbourne Gulch,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,7.0,103.0,0.5,NW,9,143.0,0.9,WNW,7,103.0,0.5,WNW,13.0,112.0,,,,,0.0,102,NW,128.0,10.0,cross-on
Chadbourne Gulch,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,7.0,108.0,0.5,WNW,13,112.0,0.9,WNW,7,108.0,0.5,S,21.0,11.0,,,,,2.0,233,NNE,205.0,10.0,cross-off
Chadbourne Gulch,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,0.8,WNW,8,120.0,0.9,S,20,6.0,0.5,WNW,18.0,112.0,,,,,3.0,611,ENE,240.0,0.0,glass
Chadbourne Gulch,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Wednesday', 'November', 27, 2024, '1AM']",1.0,WNW,8.0,119.0,0.5,WNW,12,112.0,1.0,WNW,8,119.0,0.4,S,21.0,-0.0,,,,,1.0,141,E,265.0,10.0,off
Chadbourne Gulch,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Wednesday', 'November', 27, 2024, '4AM']",0.9,WNW,8.0,122.0,0.5,WNW,12,112.0,0.9,WNW,8,122.0,0.5,S,20.0,-0.0,,,,,1.0,194,ENE,250.0,10.0,off
Chadbourne Gulch,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Chadbourne Gulch,"['Wednesday', 'November', 27, 2024, '7AM']",0.9,NW,8.0,126.0,0.7,S,20,8.0,0.9,NW,8,126.0,0.5,WNW,12.0,112.0,,,,,2.0,373,ENE,257.0,10.0,off
De Haven Creek,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,WNW,8.0,111.0,0.5,S,21,11.0,0.9,WNW,8,111.0,0.5,W,13.0,101.0,,,,,2.0,233,E,269.0,10.0,off
De Haven Creek,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Tuesday', 'November', 26, 2024, '1PM']",0.9,W,8.0,96.0,0.4,SSW,12,27.0,0.9,W,8,96.0,0.4,WNW,14.0,104.0,,,,,0.0,103,WNW,113.0,5.0,cross-on
De Haven Creek,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,W,7.0,96.0,0.5,W,13,101.0,0.9,W,7,96.0,0.4,SSW,6.0,14.0,,,,,0.0,92,NW,126.0,10.0,cross-on
De Haven Creek,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,8.0,103.0,0.5,S,21,11.0,0.9,WNW,8,103.0,0.5,W,13.0,101.0,,,,,2.0,233,NNE,207.0,10.0,cross-off
De Haven Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,SSW,20.0,14.0,0.6,WNW,7,121.0,0.8,SSW,20,14.0,0.4,WNW,18.0,117.0,,,,,3.0,507,NE,225.0,0.0,glass
De Haven Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Wednesday', 'November', 27, 2024, '1AM']",0.9,WNW,8.0,111.0,0.5,W,12,101.0,0.9,WNW,8,111.0,0.4,SSW,21.0,14.0,,,,,1.0,151,E,259.0,10.0,off
De Haven Creek,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,113.0,0.5,W,12,101.0,0.8,WNW,8,113.0,0.4,SSW,20.0,14.0,,,,,1.0,135,ENE,246.0,10.0,cross-off
De Haven Creek,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,De Haven Creek,"['Wednesday', 'November', 27, 2024, '7AM']",0.7,WNW,8.0,117.0,0.6,S,20,9.0,0.7,WNW,8,117.0,0.5,W,12.0,101.0,,,,,2.0,276,ENE,254.0,10.0,off
Gualala Rivermouth,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Tuesday', 'November', 26, 2024, '10PM']",0.8,WNW,7.0,113.0,0.5,WNW,13,112.0,0.8,WNW,7,113.0,0.5,S,21.0,11.0,,,,,2.0,231,NNE,203.0,10.0,cross-off
Gualala Rivermouth,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Tuesday', 'November', 26, 2024, '1PM']",1.0,WNW,9.0,119.0,0.5,S,6,11.0,1.0,WNW,9,119.0,0.4,WNW,14.0,117.0,,,,,0.0,165,NW,127.0,10.0,cross-on
Gualala Rivermouth,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Tuesday', 'November', 26, 2024, '4PM']",1.0,WNW,9.0,119.0,0.5,S,6,11.0,1.0,WNW,9,119.0,0.4,WNW,14.0,104.0,,,,,0.0,154,NNW,147.0,15.0,cross-on
Gualala Rivermouth,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Tuesday', 'November', 26, 2024, '7PM']",0.8,WNW,7.0,104.0,0.5,S,21,11.0,0.8,WNW,7,104.0,0.5,W,13.0,101.0,,,,,1.0,233,N,176.0,10.0,cross
Gualala Rivermouth,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,SSW,20.0,13.0,0.7,NW,8,124.0,0.9,SSW,20,13.0,0.5,S,12.0,11.0,,,,,2.0,634,NNW,164.0,5.0,cross
Gualala Rivermouth,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Wednesday', 'November', 27, 2024, '1AM']",0.8,WNW,8.0,120.0,0.5,W,13,101.0,0.8,WNW,8,120.0,0.4,SSW,12.0,14.0,,,,,1.0,84,NNE,207.0,10.0,cross-off
Gualala Rivermouth,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,120.0,0.5,S,20,11.0,0.8,WNW,8,120.0,0.5,WNW,12.0,112.0,,,,,1.0,196,NE,222.0,10.0,cross-off
Gualala Rivermouth,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Gualala Rivermouth,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,8.0,120.0,0.7,SSW,20,16.0,0.8,WNW,8,120.0,0.5,W,12.0,101.0,,,,,2.0,395,NNE,213.0,10.0,cross-off
Navarro Rivermouth,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,114.0,0.5,NW,9,143.0,1.0,WNW,8,114.0,0.5,WNW,13.0,112.0,,,,,1.0,116,NE,235.0,10.0,cross-off
Navarro Rivermouth,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Tuesday', 'November', 26, 2024, '1PM']",1.3,WNW,9.0,119.0,0.5,WNW,14,112.0,1.3,WNW,9,119.0,-0.5,S,6.0,-0.0,,,,,0.0,238,NW,134.0,10.0,cross-on
Navarro Rivermouth,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Tuesday', 'November', 26, 2024, '4PM']",1.2,WNW,8.0,121.0,0.5,WNW,13,112.0,1.2,WNW,8,121.0,-0.5,S,6.0,11.0,,,,,0.0,188,NNW,149.0,10.0,cross-on
Navarro Rivermouth,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Tuesday', 'November', 26, 2024, '7PM']",1.2,WNW,8.0,121.0,0.5,WNW,13,112.0,1.2,WNW,8,121.0,-0.5,S,21.0,11.0,,,,,1.0,175,NNE,198.0,10.0,cross-off
Navarro Rivermouth,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,NW,8.0,126.0,0.5,WNW,18,112.0,0.9,NW,8,126.0,-0.9,S,20.0,6.0,,,,,1.0,178,NNE,200.0,5.0,cross-off
Navarro Rivermouth,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Wednesday', 'November', 27, 2024, '1AM']",1.1,NW,8.0,124.0,0.5,WNW,13,112.0,1.1,NW,8,124.0,-0.4,S,21.0,-0.0,,,,,1.0,154,E,260.0,10.0,off
Navarro Rivermouth,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Wednesday', 'November', 27, 2024, '4AM']",1.0,NW,8.0,127.0,0.5,WNW,12,112.0,1.0,NW,8,127.0,-0.5,S,20.0,-0.0,,,,,1.0,132,ENE,249.0,10.0,off
Navarro Rivermouth,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Navarro Rivermouth,"['Wednesday', 'November', 27, 2024, '7AM']",1.0,NW,8.0,127.0,0.5,WNW,12,112.0,1.0,NW,8,127.0,-0.7,S,20.0,8.0,,,,,1.0,122,ENE,240.0,10.0,cross-off
Seaside Creek,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,119.0,0.5,WNW,13,112.0,1.0,WNW,8,119.0,0.5,S,21.0,11.0,,,,,2.0,233,E,274.0,10.0,off
Seaside Creek,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '1PM']",1.2,WNW,8.0,114.0,0.5,WNW,14,112.0,1.2,WNW,8,114.0,0.4,SSW,12.0,27.0,,,,,1.0,207,WNW,122.0,5.0,cross-on
Seaside Creek,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,7.0,103.0,0.5,NW,9,143.0,0.9,WNW,7,103.0,0.5,WNW,13.0,112.0,,,,,0.0,102,NW,128.0,10.0,cross-on
Seaside Creek,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,7.0,108.0,0.5,WNW,13,112.0,0.9,WNW,7,108.0,0.5,S,21.0,11.0,,,,,2.0,233,NNE,206.0,10.0,cross-off
Seaside Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,0.8,WNW,8,120.0,0.9,S,20,6.0,0.5,WNW,18.0,112.0,,,,,3.0,611,E,260.0,0.0,glass
Seaside Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '1AM']",1.0,WNW,8.0,119.0,0.5,WNW,12,112.0,1.0,WNW,8,119.0,0.4,S,21.0,-0.0,,,,,1.0,141,E,270.0,10.0,off
Seaside Creek,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '4AM']",0.9,WNW,8.0,122.0,0.5,WNW,12,112.0,0.9,WNW,8,122.0,0.5,S,20.0,-0.0,,,,,1.0,194,ENE,255.0,10.0,off
Seaside Creek,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '7AM']",0.9,NW,8.0,126.0,0.7,S,20,8.0,0.9,NW,8,126.0,0.5,WNW,12.0,112.0,,,,,2.0,373,E,262.0,10.0,off
Virgin Creek,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,119.0,0.5,WNW,13,112.0,1.0,WNW,8,119.0,0.5,S,21.0,11.0,,,,,2.0,233,E,262.0,10.0,cross-off
Virgin Creek,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Tuesday', 'November', 26, 2024, '1PM']",1.2,WNW,8.0,114.0,0.5,WNW,14,112.0,1.2,WNW,8,114.0,0.4,SSW,12.0,27.0,,,,,1.0,207,NW,136.0,5.0,cross-on
Virgin Creek,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,7.0,103.0,0.5,NW,9,143.0,0.9,WNW,7,103.0,0.5,WNW,13.0,112.0,,,,,0.0,102,NW,137.0,10.0,cross-on
Virgin Creek,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,7.0,108.0,0.5,WNW,13,112.0,0.9,WNW,7,108.0,0.5,S,21.0,11.0,,,,,1.0,233,NNE,194.0,10.0,cross
Virgin Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,0.8,WNW,8,120.0,0.9,S,20,6.0,0.5,WNW,18.0,112.0,,,,,3.0,611,NE,229.0,0.0,glass
Virgin Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Wednesday', 'November', 27, 2024, '1AM']",1.0,WNW,8.0,119.0,0.5,WNW,12,112.0,1.0,WNW,8,119.0,0.4,S,21.0,-0.0,,,,,1.0,141,E,277.0,10.0,off
Virgin Creek,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Wednesday', 'November', 27, 2024, '4AM']",0.9,WNW,8.0,122.0,0.5,WNW,12,112.0,0.9,WNW,8,122.0,0.5,S,20.0,-0.0,,,,,1.0,194,ENE,256.0,10.0,cross-off
Virgin Creek,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Virgin Creek,"['Wednesday', 'November', 27, 2024, '7AM']",0.9,NW,8.0,126.0,0.7,S,20,8.0,0.9,NW,8,126.0,0.5,WNW,12.0,112.0,,,,,2.0,373,ENE,256.0,10.0,cross-off
Ward Avenue,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,119.0,0.5,WNW,13,112.0,1.0,WNW,8,119.0,0.5,S,21.0,11.0,,,,,2.0,233,E,271.0,10.0,off
Ward Avenue,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Tuesday', 'November', 26, 2024, '1PM']",1.2,WNW,8.0,114.0,0.5,WNW,14,112.0,1.2,WNW,8,114.0,0.4,SSW,12.0,27.0,,,,,1.0,207,NW,131.0,5.0,on
Ward Avenue,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,7.0,103.0,0.5,NW,9,143.0,0.9,WNW,7,103.0,0.5,WNW,13.0,112.0,,,,,0.0,102,NW,133.0,10.0,on
Ward Avenue,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,7.0,108.0,0.5,WNW,13,112.0,0.9,WNW,7,108.0,0.5,S,21.0,11.0,,,,,1.0,233,NNE,199.0,10.0,cross
Ward Avenue,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,0.8,WNW,8,120.0,0.9,S,20,6.0,0.5,WNW,18.0,112.0,,,,,3.0,611,ENE,248.0,0.0,glass
Ward Avenue,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Wednesday', 'November', 27, 2024, '1AM']",1.0,WNW,8.0,119.0,0.5,WNW,12,112.0,1.0,WNW,8,119.0,0.4,S,21.0,-0.0,,,,,1.0,141,E,277.0,10.0,off
Ward Avenue,Wednesday-27-4AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Wednesday', 'November', 27, 2024, '4AM']",0.9,WNW,8.0,122.0,0.5,WNW,12,112.0,0.9,WNW,8,122.0,0.5,S,20.0,-0.0,,,,,1.0,194,ENE,258.0,10.0,cross-off
Ward Avenue,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Ward Avenue,"['Wednesday', 'November', 27, 2024, '7AM']",0.9,NW,8.0,126.0,0.7,S,20,8.0,0.9,NW,8,126.0,0.5,WNW,12.0,112.0,,,,,2.0,373,E,263.0,10.0,cross-off
Carmel Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Carmel Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,NW,9.0,126.0,0.5,WNW,13,112.0,0.9,NW,9,126.0,0.4,S,20.0,-0.0,,,,,1.0,128,NE,214.0,15.0,cross-off
Carmel Beach,Tuesday-26-1PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Carmel Beach,"['Tuesday', 'November', 26, 2024, '1PM']",0.9,WNW,10.0,122.0,0.5,SW,6,37.0,0.9,WNW,10,122.0,0.5,S,21.0,11.0,,,,,1.0,233,N,180.0,10.0,cross
Carmel Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Carmel Beach,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,10.0,122.0,0.5,S,21,11.0,0.9,WNW,10,122.0,0.4,WNW,14.0,117.0,,,,,1.0,233,N,186.0,10.0,cross
Carmel Beach,Tuesday-26-7PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Carmel Beach,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,NW,9.0,126.0,0.5,WNW,14,112.0,0.9,NW,9,126.0,0.4,S,21.0,-0.0,,,,,1.0,142,NE,227.0,10.0,cross-off
