DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Star Rating,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
North Scripps,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,126,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,WNW,12.0,117.0,1,,,,,,SSW,glass,21.0,5.0,4
North Scripps,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,192,0.7,SSW,14,16.0,3,0.4,W,8,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,NE,cross-off,218.0,5.0,3
North Scripps,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,4,0.4,W,7,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,ENE,cross-off,257.0,5.0,2
North Scripps,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Scripps,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,ENE,cross-off,257.0,5.0,2
North Torrey Pines,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,204,0.7,SSW,14,16.0,3,0.4,W,8,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,NNE,cross-off,212.0,5.0,3
North Torrey Pines,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,NW,cross-on,131.0,10.0,6
North Torrey Pines,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,NW,cross-on,124.0,5.0,6
North Torrey Pines,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,NNE,cross-off,204.0,5.0,3
North Torrey Pines,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,S,8.0,-0.0,4,,,,,,SSW,glass,33.0,5.0,5
North Torrey Pines,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,192,0.7,SSW,14,16.0,3,0.4,W,8,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,NE,cross-off,221.0,5.0,2
North Torrey Pines,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,13.0,18.0,1.0,141,0.6,SSW,13,18.0,3,0.4,W,8,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,ENE,off,258.0,10.0,1
North Torrey Pines,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,North Torrey Pines,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,WNW,13.0,117.0,1,,,,,,ENE,off,256.0,5.0,1
Ocean Beach Jetty,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,27.0,0.0,170,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNW,cross,160.0,5.0,5
Ocean Beach Jetty,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,23.0,1.0,236,0.8,SSW,14,23.0,3,0.5,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,NW,cross-on,134.0,10.0,6
Ocean Beach Jetty,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,14.0,27.0,0.0,180,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,W,on,93.0,10.0,8
Ocean Beach Jetty,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,14.0,27.0,1.0,178,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNE,cross-off,193.0,10.0,3
Ocean Beach Jetty,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Saturday', 'November', 30, 2024, '10AM']",0.6,SSW,13.0,31.0,1.0,116,0.6,SSW,13,31.0,3,0.3,W,7,90.0,0,0.2,W,13.0,90.0,0,,,,,,S,glass,1.0,5.0,4
Ocean Beach Jetty,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,27.0,1.0,163,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNE,cross-off,208.0,5.0,3
Ocean Beach Jetty,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,13.0,31.0,1.0,120,0.6,SSW,13,31.0,3,0.3,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,ENE,off,252.0,5.0,1
Ocean Beach Jetty,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ocean Beach Jetty,"['Saturday', 'November', 30, 2024, '7AM']",0.5,SSW,13.0,22.0,1.0,101,0.5,SSW,13,22.0,3,0.3,W,7,90.0,0,0.2,W,13.0,90.0,0,,,,,,E,glass,261.0,5.0,0
Oceanside Beach,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,207,0.7,SSW,14,16.0,0,0.3,W,8,90.0,3,0.1,W,13.0,90.0,3,,,,,,NE,off,220.0,5.0,0
Oceanside Beach,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,0,0.4,W,8,90.0,3,0.2,S,10.0,-0.0,1,,,,,,NW,cross,132.0,10.0,4
Oceanside Beach,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,0,0.4,W,8,90.0,3,0.2,S,10.0,-0.0,1,,,,,,WNW,cross,120.0,10.0,5
Oceanside Beach,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,0,0.4,W,8,90.0,3,0.1,W,13.0,90.0,3,,,,,,W,glass,88.0,0.0,6
Oceanside Beach,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,1,0.3,W,7,90.0,3,0.2,S,8.0,-0.0,1,,,,,,W,glass,79.0,5.0,6
Oceanside Beach,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,195,0.7,SSW,14,16.0,0,0.3,W,8,90.0,3,0.1,W,13.0,90.0,3,,,,,,NNE,off,213.0,10.0,1
Oceanside Beach,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,1.0,179,0.7,S,14,8.0,1,0.3,W,8,90.0,3,0.1,W,13.0,90.0,3,,,,,,NE,off,235.0,10.0,0
Oceanside Beach,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,1,0.3,W,7,90.0,3,0.1,SW,21.0,45.0,1,,,,,,NE,off,235.0,10.0,0
Oceanside Harbor,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,207,0.7,SSW,14,16.0,3,0.3,W,8,90.0,0,0.1,W,13.0,90.0,0,,,,,,NE,off,223.0,5.0,0
Oceanside Harbor,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,NW,cross,130.0,10.0,4
Oceanside Harbor,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,WNW,cross,121.0,10.0,5
Oceanside Harbor,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,3,0.4,W,8,90.0,0,0.1,W,13.0,90.0,0,,,,,,W,glass,86.0,5.0,6
Oceanside Harbor,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.2,S,8.0,-0.0,4,,,,,,W,glass,85.0,5.0,6
Oceanside Harbor,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,195,0.7,SSW,14,16.0,3,0.3,W,8,90.0,0,0.1,W,13.0,90.0,0,,,,,,NE,off,215.0,10.0,0
Oceanside Harbor,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,1.0,179,0.7,S,14,8.0,4,0.3,W,8,90.0,0,0.1,W,13.0,90.0,0,,,,,,NE,off,233.0,10.0,0
Oceanside Harbor,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Harbor,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,4,0.3,W,7,90.0,0,0.1,SW,21.0,45.0,2,,,,,,NE,off,234.0,10.0,0
Oceanside Pier,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,207,0.7,SSW,14,16.0,2,0.3,W,8,90.0,1,0.1,W,13.0,90.0,1,,,,,,NE,off,220.0,5.0,0
Oceanside Pier,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,2,0.4,W,8,90.0,1,0.2,S,10.0,-0.0,3,,,,,,NW,cross,132.0,10.0,4
Oceanside Pier,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,2,0.4,W,8,90.0,1,0.2,S,10.0,-0.0,3,,,,,,WNW,cross,120.0,10.0,5
Oceanside Pier,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,2,0.4,W,8,90.0,1,0.1,W,13.0,90.0,1,,,,,,W,glass,88.0,0.0,6
Oceanside Pier,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,3,0.3,W,7,90.0,1,0.2,S,8.0,-0.0,3,,,,,,W,glass,79.0,5.0,6
Oceanside Pier,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,195,0.7,SSW,14,16.0,2,0.3,W,8,90.0,1,0.1,W,13.0,90.0,1,,,,,,NNE,off,213.0,10.0,1
Oceanside Pier,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,1.0,179,0.7,S,14,8.0,3,0.3,W,8,90.0,1,0.1,W,13.0,90.0,1,,,,,,NE,off,235.0,10.0,0
Oceanside Pier,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Oceanside Pier,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,3,0.3,W,7,90.0,1,0.1,SW,21.0,45.0,1,,,,,,NE,off,235.0,10.0,0
Pacific Beach Pier,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,27.0,1.0,170,0.7,SSW,14,27.0,2,0.4,W,8,90.0,1,0.2,W,13.0,90.0,1,,,,,,N,cross-off,177.0,5.0,3
Pacific Beach Pier,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,23.0,1.0,236,0.8,SSW,14,23.0,2,0.5,W,8,90.0,1,0.2,S,10.0,-0.0,3,,,,,,NW,cross-on,135.0,10.0,5
Pacific Beach Pier,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,14.0,27.0,0.0,180,0.7,SSW,14,27.0,2,0.4,W,8,90.0,1,0.2,S,10.0,-0.0,3,,,,,,WNW,cross-on,103.0,10.0,6
Pacific Beach Pier,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,14.0,27.0,1.0,178,0.7,SSW,14,27.0,2,0.4,W,8,90.0,1,0.2,W,13.0,90.0,1,,,,,,NNE,cross-off,194.0,5.0,2
Pacific Beach Pier,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Saturday', 'November', 30, 2024, '10AM']",0.6,SSW,13.0,31.0,1.0,116,0.6,SSW,13,31.0,2,0.3,W,7,90.0,1,0.2,W,13.0,90.0,1,,,,,,SSW,glass,18.0,5.0,6
Pacific Beach Pier,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,27.0,1.0,163,0.7,SSW,14,27.0,2,0.4,W,8,90.0,1,0.2,W,13.0,90.0,1,,,,,,NNE,cross-off,207.0,5.0,2
Pacific Beach Pier,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,13.0,31.0,1.0,120,0.6,SSW,13,31.0,2,0.3,W,8,90.0,1,0.2,W,13.0,90.0,1,,,,,,ENE,off,253.0,5.0,0
Pacific Beach Pier,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Pacific Beach Pier,"['Saturday', 'November', 30, 2024, '7AM']",0.5,SSW,13.0,22.0,1.0,101,0.5,SSW,13,22.0,2,0.3,W,7,90.0,1,0.2,W,13.0,90.0,1,,,,,,ENE,off,257.0,5.0,0
Ponto,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,207,0.7,SSW,14,16.0,1,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,NE,cross-off,222.0,5.0,1
Ponto,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.2,S,10.0,-0.0,2,,,,,,NW,cross,135.0,10.0,5
Ponto,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.2,S,10.0,-0.0,2,,,,,,WNW,cross-on,123.0,10.0,6
Ponto,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,N,glass,184.0,0.0,3
Ponto,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,2,0.3,W,7,90.0,2,0.2,S,8.0,-0.0,2,,,,,,WSW,glass,57.0,5.0,8
Ponto,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,195,0.7,SSW,14,16.0,1,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,NNE,cross-off,213.0,10.0,2
Ponto,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,1.0,179,0.7,S,14,8.0,2,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,ENE,off,243.0,10.0,0
Ponto,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Ponto,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,2,0.3,W,7,90.0,2,0.1,SW,21.0,45.0,0,,,,,,ENE,off,241.0,10.0,0
San Onofre - Trails,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,2.0,207,0.7,SSW,14,16.0,1,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,N,glass,186.0,5.0,4
San Onofre - Trails,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.2,S,10.0,-0.0,2,,,,,,NW,cross-on,134.0,10.0,6
San Onofre - Trails,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.2,S,10.0,-0.0,2,,,,,,WNW,cross-on,116.0,10.0,7
San Onofre - Trails,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,2.0,273,0.8,SSW,14,14.0,1,0.4,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,NW,glass,125.0,5.0,6
San Onofre - Trails,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,1.0,128,0.6,S,13,9.0,2,0.3,W,7,90.0,2,0.2,S,8.0,-0.0,2,,,,,,W,glass,80.0,5.0,8
San Onofre - Trails,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,16.0,1.0,195,0.7,SSW,14,16.0,1,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,NE,cross-off,216.0,10.0,2
San Onofre - Trails,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,1.0,179,0.7,S,14,8.0,2,0.3,W,8,90.0,2,0.1,W,13.0,90.0,2,,,,,,NE,cross-off,234.0,10.0,2
San Onofre - Trails,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,San Onofre - Trails,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,13.0,9.0,1.0,130,0.6,S,13,9.0,2,0.3,W,7,90.0,2,0.1,SW,21.0,45.0,0,,,,,,ENE,cross-off,237.0,10.0,1
Santa Clara Court,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,27.0,0.0,170,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNW,cross,167.0,5.0,5
Santa Clara Court,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,23.0,1.0,236,0.8,SSW,14,23.0,3,0.5,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,NW,cross-on,132.0,10.0,6
Santa Clara Court,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,14.0,27.0,0.0,180,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,S,10.0,-0.0,4,,,,,,W,on,95.0,10.0,8
Santa Clara Court,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,14.0,27.0,1.0,178,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNE,cross-off,196.0,10.0,3
Santa Clara Court,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Saturday', 'November', 30, 2024, '10AM']",0.6,SSW,13.0,31.0,1.0,116,0.6,SSW,13,31.0,3,0.3,W,7,90.0,0,0.2,W,13.0,90.0,0,,,,,,S,glass,8.0,5.0,4
Santa Clara Court,Saturday-30-1AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Saturday', 'November', 30, 2024, '1AM']",0.7,SSW,14.0,27.0,1.0,163,0.7,SSW,14,27.0,3,0.4,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,NNE,cross-off,212.0,5.0,3
Santa Clara Court,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,13.0,31.0,1.0,120,0.6,SSW,13,31.0,3,0.3,W,8,90.0,0,0.2,W,13.0,90.0,0,,,,,,ENE,off,255.0,5.0,1
Santa Clara Court,Saturday-30-7AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Santa Clara Court,"['Saturday', 'November', 30, 2024, '7AM']",0.5,SSW,13.0,22.0,1.0,101,0.5,SSW,13,22.0,3,0.3,W,7,90.0,0,0.2,W,13.0,90.0,0,,,,,,E,off,259.0,5.0,0
Scripps Pier,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Scripps Pier,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,0.0,204,0.7,SSW,14,16.0,4,0.4,W,8,90.0,1,0.2,WNW,13.0,117.0,0,,,,,,NNE,cross-on,193.0,5.0,5
Scripps Pier,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Scripps Pier,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,1.0,280,0.8,SSW,14,14.0,4,0.5,W,8,90.0,1,0.2,WNW,14.0,117.0,0,,,,,,NW,on,131.0,10.0,8
Scripps Pier,Friday-29-4PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Scripps Pier,"['Friday', 'November', 29, 2024, '4PM']",0.8,SSW,14.0,14.0,1.0,276,0.8,SSW,14,14.0,4,0.5,W,8,90.0,1,0.2,WNW,14.0,117.0,0,,,,,,WNW,cross-on,111.0,5.0,7
Scripps Pier,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Scripps Pier,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,1.0,269,0.8,SSW,14,14.0,4,0.4,W,8,90.0,1,0.2,WNW,13.0,117.0,0,,,,,,NNE,cross-on,200.0,5.0,5
Scripps Pier,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Scripps Pier,"['Saturday', 'November', 30, 2024, '10AM']",0.3,W,7.0,90.0,0.0,15,0.3,W,7,90.0,1,0.2,WNW,12,117.0,0,-0.6,S,13.0,9.0,5,,,,,,SSW,glass,21.0,5.0,3
